Organization,Availability,Division,SystemType,SystemName,Platform,Model,MlperfModel,Scenario,Result,Accuracy,number_of_nodes,host_processor_model_name,host_processors_per_node,host_processor_core_count,accelerator_model_name,accelerators_per_node,Location,framework,operating_system,notes,compliance,errors,version,inferred,has_power,Units,weight_data_types
GATEOverflow,available,open,"edge","intel_spr_i9",intel_spr_i9-ctuning_cpp_tflite-cpu-tflite_vmaster-default_config,efficientnet-int8-lite1,resnet,MultiStream,46.822368,acc: 74.046,1,"13th Gen Intel(R) Core(TM) i9-13900K",1,24,"N/A","0",open/GATEOverflow/results/intel_spr_i9-ctuning_cpp_tflite-cpu-tflite_vmaster-default_config/efficientnet-int8-lite1/multistream,"tflite vmaster","Ubuntu 24.04 (linux-6.8.0-51-generic-glibc2.39)","",1,0,v5.0,1,False,Latency (ms),"uint8"
GATEOverflow,available,open,"edge","intel_spr_i9",intel_spr_i9-ctuning_cpp_tflite-cpu-tflite_vmaster-default_config,mobilenet-v2-precision_float-1.0-224,resnet,Offline,238.069,acc: 71.770,1,"13th Gen Intel(R) Core(TM) i9-13900K",1,24,"N/A","0",open/GATEOverflow/results/intel_spr_i9-ctuning_cpp_tflite-cpu-tflite_vmaster-default_config/mobilenet-v2-precision_float-1.0-224/offline,"tflite vmaster","Ubuntu 24.04 (linux-6.8.0-51-generic-glibc2.39)","",1,0,v5.0,1,False,Samples/s,"fp32"
GATEOverflow,available,open,"edge","intel_spr_i9",intel_spr_i9-ctuning_cpp_tflite-cpu-tflite_vmaster-default_config,mobilenet-v2-precision_float-1.0-224,resnet,SingleStream,4.226937,acc: 71.770,1,"13th Gen Intel(R) Core(TM) i9-13900K",1,24,"N/A","0",open/GATEOverflow/results/intel_spr_i9-ctuning_cpp_tflite-cpu-tflite_vmaster-default_config/mobilenet-v2-precision_float-1.0-224/singlestream,"tflite vmaster","Ubuntu 24.04 (linux-6.8.0-51-generic-glibc2.39)","",1,0,v5.0,0,False,Latency (ms),"fp32"
GATEOverflow,available,open,"edge","intel_spr_i9",intel_spr_i9-ctuning_cpp_tflite-cpu-tflite_vmaster-default_config,mobilenet-v2-precision_float-1.0-224,resnet,MultiStream,34.28048,acc: 71.770,1,"13th Gen Intel(R) Core(TM) i9-13900K",1,24,"N/A","0",open/GATEOverflow/results/intel_spr_i9-ctuning_cpp_tflite-cpu-tflite_vmaster-default_config/mobilenet-v2-precision_float-1.0-224/multistream,"tflite vmaster","Ubuntu 24.04 (linux-6.8.0-51-generic-glibc2.39)","",1,0,v5.0,1,False,Latency (ms),"fp32"
GATEOverflow,available,open,"edge","intel_spr_i9",intel_spr_i9-ctuning_cpp_tflite-cpu-tflite_vmaster-default_config,mobilenet-v3-precision_uint8-small-224,resnet,Offline,312.507,acc: 64.380,1,"13th Gen Intel(R) Core(TM) i9-13900K",1,24,"N/A","0",open/GATEOverflow/results/intel_spr_i9-ctuning_cpp_tflite-cpu-tflite_vmaster-default_config/mobilenet-v3-precision_uint8-small-224/offline,"tflite vmaster","Ubuntu 24.04 (linux-6.8.0-51-generic-glibc2.39)","",1,0,v5.0,1,False,Samples/s,"uint8"
GATEOverflow,available,open,"edge","intel_spr_i9",intel_spr_i9-ctuning_cpp_tflite-cpu-tflite_vmaster-default_config,mobilenet-v3-precision_uint8-small-224,resnet,SingleStream,3.204484,acc: 64.380,1,"13th Gen Intel(R) Core(TM) i9-13900K",1,24,"N/A","0",open/GATEOverflow/results/intel_spr_i9-ctuning_cpp_tflite-cpu-tflite_vmaster-default_config/mobilenet-v3-precision_uint8-small-224/singlestream,"tflite vmaster","Ubuntu 24.04 (linux-6.8.0-51-generic-glibc2.39)","",1,0,v5.0,0,False,Latency (ms),"uint8"
GATEOverflow,available,open,"edge","intel_spr_i9",intel_spr_i9-ctuning_cpp_tflite-cpu-tflite_vmaster-default_config,mobilenet-v3-precision_uint8-small-224,resnet,MultiStream,25.830552,acc: 64.380,1,"13th Gen Intel(R) Core(TM) i9-13900K",1,24,"N/A","0",open/GATEOverflow/results/intel_spr_i9-ctuning_cpp_tflite-cpu-tflite_vmaster-default_config/mobilenet-v3-precision_uint8-small-224/multistream,"tflite vmaster","Ubuntu 24.04 (linux-6.8.0-51-generic-glibc2.39)","",1,0,v5.0,1,False,Latency (ms),"uint8"
GATEOverflow,available,open,"edge","intel_spr_i9",intel_spr_i9-ctuning_cpp_tflite-cpu-tflite_vmaster-default_config,mobilenet-v1-precision_float-0.25-224,resnet,Offline,1517.71,acc: 51.848,1,"13th Gen Intel(R) Core(TM) i9-13900K",1,24,"N/A","0",open/GATEOverflow/results/intel_spr_i9-ctuning_cpp_tflite-cpu-tflite_vmaster-default_config/mobilenet-v1-precision_float-0.25-224/offline,"tflite vmaster","Ubuntu 24.04 (linux-6.8.0-51-generic-glibc2.39)","",1,0,v5.0,1,False,Samples/s,"fp32"
GATEOverflow,available,open,"edge","intel_spr_i9",intel_spr_i9-ctuning_cpp_tflite-cpu-tflite_vmaster-default_config,mobilenet-v1-precision_float-0.25-224,resnet,SingleStream,0.662942,acc: 51.848,1,"13th Gen Intel(R) Core(TM) i9-13900K",1,24,"N/A","0",open/GATEOverflow/results/intel_spr_i9-ctuning_cpp_tflite-cpu-tflite_vmaster-default_config/mobilenet-v1-precision_float-0.25-224/singlestream,"tflite vmaster","Ubuntu 24.04 (linux-6.8.0-51-generic-glibc2.39)","",1,0,v5.0,0,False,Latency (ms),"fp32"
GATEOverflow,available,open,"edge","intel_spr_i9",intel_spr_i9-ctuning_cpp_tflite-cpu-tflite_vmaster-default_config,mobilenet-v1-precision_float-0.25-224,resnet,MultiStream,5.444296,acc: 51.848,1,"13th Gen Intel(R) Core(TM) i9-13900K",1,24,"N/A","0",open/GATEOverflow/results/intel_spr_i9-ctuning_cpp_tflite-cpu-tflite_vmaster-default_config/mobilenet-v1-precision_float-0.25-224/multistream,"tflite vmaster","Ubuntu 24.04 (linux-6.8.0-51-generic-glibc2.39)","",1,0,v5.0,1,False,Latency (ms),"fp32"
GATEOverflow,available,open,"edge","intel_spr_i9",intel_spr_i9-ctuning_cpp_tflite-cpu-tflite_vmaster-default_config,mobilenet-v3-precision_float-large-224,resnet,Offline,273.928,acc: 75.760,1,"13th Gen Intel(R) Core(TM) i9-13900K",1,24,"N/A","0",open/GATEOverflow/results/intel_spr_i9-ctuning_cpp_tflite-cpu-tflite_vmaster-default_config/mobilenet-v3-precision_float-large-224/offline,"tflite vmaster","Ubuntu 24.04 (linux-6.8.0-51-generic-glibc2.39)","",1,0,v5.0,1,False,Samples/s,"fp32"
GATEOverflow,available,open,"edge","intel_spr_i9",intel_spr_i9-ctuning_cpp_tflite-cpu-tflite_vmaster-default_config,mobilenet-v3-precision_float-large-224,resnet,SingleStream,3.671798,acc: 75.760,1,"13th Gen Intel(R) Core(TM) i9-13900K",1,24,"N/A","0",open/GATEOverflow/results/intel_spr_i9-ctuning_cpp_tflite-cpu-tflite_vmaster-default_config/mobilenet-v3-precision_float-large-224/singlestream,"tflite vmaster","Ubuntu 24.04 (linux-6.8.0-51-generic-glibc2.39)","",1,0,v5.0,0,False,Latency (ms),"fp32"
GATEOverflow,available,open,"edge","intel_spr_i9",intel_spr_i9-ctuning_cpp_tflite-cpu-tflite_vmaster-default_config,mobilenet-v3-precision_float-large-224,resnet,MultiStream,29.845904,acc: 75.760,1,"13th Gen Intel(R) Core(TM) i9-13900K",1,24,"N/A","0",open/GATEOverflow/results/intel_spr_i9-ctuning_cpp_tflite-cpu-tflite_vmaster-default_config/mobilenet-v3-precision_float-large-224/multistream,"tflite vmaster","Ubuntu 24.04 (linux-6.8.0-51-generic-glibc2.39)","",1,0,v5.0,1,False,Latency (ms),"fp32"
GATEOverflow,available,open,"edge","MacBookPro.ultrahub",MacBookPro.ultrahub-reference-cpu-onnxruntime_v1.20.1-default_config,resnet50,resnet,Offline,37.005540011506966,acc: 76.456,1,"undefined",1,10,"N/A","0",open/GATEOverflow/results/MacBookPro.ultrahub-reference-cpu-onnxruntime_v1.20.1-default_config/resnet50/offline,"onnxruntime v1.20.1"," (darwin-24.3.0)","",1,0,v5.0,1,False,Samples/s,"fp32"
GATEOverflow,available,open,"edge","MacBookPro.ultrahub",MacBookPro.ultrahub-reference-cpu-onnxruntime_v1.20.1-default_config,resnet50,resnet,SingleStream,35.068542,acc: 76.456,1,"undefined",1,10,"N/A","0",open/GATEOverflow/results/MacBookPro.ultrahub-reference-cpu-onnxruntime_v1.20.1-default_config/resnet50/singlestream,"onnxruntime v1.20.1"," (darwin-24.3.0)","",1,0,v5.0,0,False,Latency (ms),"fp32"
GATEOverflow,available,open,"edge","MacBookPro.ultrahub",MacBookPro.ultrahub-reference-cpu-onnxruntime_v1.20.1-default_config,resnet50,resnet,MultiStream,228.140375,acc: 76.456,1,"undefined",1,10,"N/A","0",open/GATEOverflow/results/MacBookPro.ultrahub-reference-cpu-onnxruntime_v1.20.1-default_config/resnet50/multistream,"onnxruntime v1.20.1"," (darwin-24.3.0)","",1,0,v5.0,0,False,Latency (ms),"fp32"
GATEOverflow,available,open,"edge","53e8ba3f30a3",53e8ba3f30a3-reference-cpu-onnxruntime_v1.20.1-default_config,resnet50,resnet,Offline,42.1378,acc: 76.456,1,"AMD Ryzen 5 4600H with Radeon Graphics",1,6,"N/A","0",open/GATEOverflow/results/53e8ba3f30a3-reference-cpu-onnxruntime_v1.20.1-default_config/resnet50/offline,"onnxruntime v1.20.1","Ubuntu 22.04 (linux-5.15.167.4-microsoft-standard-WSL2-glibc2.35)","",1,0,v5.0,0,False,Samples/s,"fp32"
GATEOverflow,available,open,"edge","53e8ba3f30a3",53e8ba3f30a3-reference-cpu-onnxruntime_v1.20.1-default_config,resnet50,resnet,SingleStream,47.081376,acc: 76.456,1,"AMD Ryzen 5 4600H with Radeon Graphics",1,6,"N/A","0",open/GATEOverflow/results/53e8ba3f30a3-reference-cpu-onnxruntime_v1.20.1-default_config/resnet50/singlestream,"onnxruntime v1.20.1","Ubuntu 22.04 (linux-5.15.167.4-microsoft-standard-WSL2-glibc2.35)","",1,0,v5.0,0,False,Latency (ms),"fp32"
GATEOverflow,available,open,"edge","53e8ba3f30a3",53e8ba3f30a3-reference-cpu-onnxruntime_v1.20.1-default_config,resnet50,resnet,MultiStream,242.356345,acc: 76.456,1,"AMD Ryzen 5 4600H with Radeon Graphics",1,6,"N/A","0",open/GATEOverflow/results/53e8ba3f30a3-reference-cpu-onnxruntime_v1.20.1-default_config/resnet50/multistream,"onnxruntime v1.20.1","Ubuntu 22.04 (linux-5.15.167.4-microsoft-standard-WSL2-glibc2.35)","",1,0,v5.0,0,False,Latency (ms),"fp32"
GATEOverflow,available,open,"edge","junikki",Asus_Tuf-reference-gpu-onnxruntime_v1.20.1-cu118,resnet50,resnet,Offline,16.7388,acc: 76.456,1,"AMD Ryzen 7 3750H with Radeon Vega Mobile Gfx",1,4,"NVIDIA GeForce GTX 1650","1",open/GATEOverflow/results/Asus_Tuf-reference-gpu-onnxruntime_v1.20.1-cu118/resnet50/offline,"onnxruntime v1.20.1","Ubuntu 24.04 (linux-6.8.0-52-generic-glibc2.39)","",1,0,v5.0,0,False,Samples/s,"fp32"
GATEOverflow,available,open,"edge","junikki",Asus_Tuf-reference-gpu-onnxruntime_v1.20.1-cu118,resnet50,resnet,SingleStream,58.733864,acc: 76.456,1,"AMD Ryzen 7 3750H with Radeon Vega Mobile Gfx",1,4,"NVIDIA GeForce GTX 1650","1",open/GATEOverflow/results/Asus_Tuf-reference-gpu-onnxruntime_v1.20.1-cu118/resnet50/singlestream,"onnxruntime v1.20.1","Ubuntu 24.04 (linux-6.8.0-52-generic-glibc2.39)","",1,0,v5.0,0,False,Latency (ms),"fp32"
GATEOverflow,available,open,"edge","junikki",Asus_Tuf-reference-gpu-onnxruntime_v1.20.1-cu118,resnet50,resnet,MultiStream,676.718092,acc: 76.456,1,"AMD Ryzen 7 3750H with Radeon Vega Mobile Gfx",1,4,"NVIDIA GeForce GTX 1650","1",open/GATEOverflow/results/Asus_Tuf-reference-gpu-onnxruntime_v1.20.1-cu118/resnet50/multistream,"onnxruntime v1.20.1","Ubuntu 24.04 (linux-6.8.0-52-generic-glibc2.39)","",1,0,v5.0,0,False,Latency (ms),"fp32"
GATEOverflow,available,open,"edge","phoenix_Amd_Am5",phoenix_Amd_Am5-ctuning_cpp_tflite-cpu-tflite_vmaster-default_config,mobilenet-v2-precision_uint8-0.35-224,resnet,Offline,715.582,acc: 58.552,1,"AMD Ryzen 9 7950X 16-Core Processor",1,16,"N/A","0",open/GATEOverflow/results/phoenix_Amd_Am5-ctuning_cpp_tflite-cpu-tflite_vmaster-default_config/mobilenet-v2-precision_uint8-0.35-224/offline,"tflite vmaster","Ubuntu 24.04 (linux-6.8.0-52-generic-glibc2.39)","",1,0,v5.0,1,False,Samples/s,"uint8"
GATEOverflow,available,open,"edge","phoenix_Amd_Am5",phoenix_Amd_Am5-ctuning_cpp_tflite-cpu-tflite_vmaster-default_config,mobilenet-v2-precision_uint8-0.35-224,resnet,SingleStream,1.440246,acc: 58.552,1,"AMD Ryzen 9 7950X 16-Core Processor",1,16,"N/A","0",open/GATEOverflow/results/phoenix_Amd_Am5-ctuning_cpp_tflite-cpu-tflite_vmaster-default_config/mobilenet-v2-precision_uint8-0.35-224/singlestream,"tflite vmaster","Ubuntu 24.04 (linux-6.8.0-52-generic-glibc2.39)","",1,0,v5.0,0,False,Latency (ms),"uint8"
GATEOverflow,available,open,"edge","phoenix_Amd_Am5",phoenix_Amd_Am5-ctuning_cpp_tflite-cpu-tflite_vmaster-default_config,mobilenet-v2-precision_uint8-0.35-224,resnet,MultiStream,11.588736,acc: 58.552,1,"AMD Ryzen 9 7950X 16-Core Processor",1,16,"N/A","0",open/GATEOverflow/results/phoenix_Amd_Am5-ctuning_cpp_tflite-cpu-tflite_vmaster-default_config/mobilenet-v2-precision_uint8-0.35-224/multistream,"tflite vmaster","Ubuntu 24.04 (linux-6.8.0-52-generic-glibc2.39)","",1,0,v5.0,1,False,Latency (ms),"uint8"
GATEOverflow,available,open,"edge","phoenix_Amd_Am5",phoenix_Amd_Am5-ctuning_cpp_tflite-cpu-tflite_vmaster-default_config,mobilenet-v1-precision_float-0.5-128,resnet,Offline,1418.74,acc: 57.918,1,"AMD Ryzen 9 7950X 16-Core Processor",1,16,"N/A","0",open/GATEOverflow/results/phoenix_Amd_Am5-ctuning_cpp_tflite-cpu-tflite_vmaster-default_config/mobilenet-v1-precision_float-0.5-128/offline,"tflite vmaster","Ubuntu 24.04 (linux-6.8.0-52-generic-glibc2.39)","",1,0,v5.0,1,False,Samples/s,"fp32"
GATEOverflow,available,open,"edge","phoenix_Amd_Am5",phoenix_Amd_Am5-ctuning_cpp_tflite-cpu-tflite_vmaster-default_config,mobilenet-v1-precision_float-0.5-128,resnet,SingleStream,0.706709,acc: 57.918,1,"AMD Ryzen 9 7950X 16-Core Processor",1,16,"N/A","0",open/GATEOverflow/results/phoenix_Amd_Am5-ctuning_cpp_tflite-cpu-tflite_vmaster-default_config/mobilenet-v1-precision_float-0.5-128/singlestream,"tflite vmaster","Ubuntu 24.04 (linux-6.8.0-52-generic-glibc2.39)","",1,0,v5.0,0,False,Latency (ms),"fp32"
GATEOverflow,available,open,"edge","phoenix_Amd_Am5",phoenix_Amd_Am5-ctuning_cpp_tflite-cpu-tflite_vmaster-default_config,mobilenet-v1-precision_float-0.5-128,resnet,MultiStream,5.697112,acc: 57.918,1,"AMD Ryzen 9 7950X 16-Core Processor",1,16,"N/A","0",open/GATEOverflow/results/phoenix_Amd_Am5-ctuning_cpp_tflite-cpu-tflite_vmaster-default_config/mobilenet-v1-precision_float-0.5-128/multistream,"tflite vmaster","Ubuntu 24.04 (linux-6.8.0-52-generic-glibc2.39)","",1,0,v5.0,1,False,Latency (ms),"fp32"
GATEOverflow,available,open,"edge","phoenix_Amd_Am5",phoenix_Amd_Am5-ctuning_cpp_tflite-cpu-tflite_vmaster-default_config,mobilenet-v1-precision_float-0.5-160,resnet,Offline,924.545,acc: 60.842,1,"AMD Ryzen 9 7950X 16-Core Processor",1,16,"N/A","0",open/GATEOverflow/results/phoenix_Amd_Am5-ctuning_cpp_tflite-cpu-tflite_vmaster-default_config/mobilenet-v1-precision_float-0.5-160/offline,"tflite vmaster","Ubuntu 24.04 (linux-6.8.0-52-generic-glibc2.39)","",1,0,v5.0,1,False,Samples/s,"fp32"
GATEOverflow,available,open,"edge","phoenix_Amd_Am5",phoenix_Amd_Am5-ctuning_cpp_tflite-cpu-tflite_vmaster-default_config,mobilenet-v1-precision_float-0.5-160,resnet,SingleStream,1.085906,acc: 60.842,1,"AMD Ryzen 9 7950X 16-Core Processor",1,16,"N/A","0",open/GATEOverflow/results/phoenix_Amd_Am5-ctuning_cpp_tflite-cpu-tflite_vmaster-default_config/mobilenet-v1-precision_float-0.5-160/singlestream,"tflite vmaster","Ubuntu 24.04 (linux-6.8.0-52-generic-glibc2.39)","",1,0,v5.0,0,False,Latency (ms),"fp32"
GATEOverflow,available,open,"edge","phoenix_Amd_Am5",phoenix_Amd_Am5-ctuning_cpp_tflite-cpu-tflite_vmaster-default_config,mobilenet-v1-precision_float-0.5-160,resnet,MultiStream,8.73124,acc: 60.842,1,"AMD Ryzen 9 7950X 16-Core Processor",1,16,"N/A","0",open/GATEOverflow/results/phoenix_Amd_Am5-ctuning_cpp_tflite-cpu-tflite_vmaster-default_config/mobilenet-v1-precision_float-0.5-160/multistream,"tflite vmaster","Ubuntu 24.04 (linux-6.8.0-52-generic-glibc2.39)","",1,0,v5.0,1,False,Latency (ms),"fp32"
GATEOverflow,available,open,"edge","phoenix_Amd_Am5",phoenix_Amd_Am5-ctuning_cpp_tflite-cpu-tflite_vmaster-default_config,efficientnet-fp32-lite0,resnet,Offline,163.78,acc: 75.068,1,"AMD Ryzen 9 7950X 16-Core Processor",1,16,"N/A","0",open/GATEOverflow/results/phoenix_Amd_Am5-ctuning_cpp_tflite-cpu-tflite_vmaster-default_config/efficientnet-fp32-lite0/offline,"tflite vmaster","Ubuntu 24.04 (linux-6.8.0-52-generic-glibc2.39)","",1,0,v5.0,1,False,Samples/s,"fp32"
GATEOverflow,available,open,"edge","phoenix_Amd_Am5",phoenix_Amd_Am5-ctuning_cpp_tflite-cpu-tflite_vmaster-default_config,efficientnet-fp32-lite0,resnet,SingleStream,6.129028,acc: 75.068,1,"AMD Ryzen 9 7950X 16-Core Processor",1,16,"N/A","0",open/GATEOverflow/results/phoenix_Amd_Am5-ctuning_cpp_tflite-cpu-tflite_vmaster-default_config/efficientnet-fp32-lite0/singlestream,"tflite vmaster","Ubuntu 24.04 (linux-6.8.0-52-generic-glibc2.39)","",1,0,v5.0,0,False,Latency (ms),"fp32"
GATEOverflow,available,open,"edge","phoenix_Amd_Am5",phoenix_Amd_Am5-ctuning_cpp_tflite-cpu-tflite_vmaster-default_config,efficientnet-fp32-lite0,resnet,MultiStream,49.161584,acc: 75.068,1,"AMD Ryzen 9 7950X 16-Core Processor",1,16,"N/A","0",open/GATEOverflow/results/phoenix_Amd_Am5-ctuning_cpp_tflite-cpu-tflite_vmaster-default_config/efficientnet-fp32-lite0/multistream,"tflite vmaster","Ubuntu 24.04 (linux-6.8.0-52-generic-glibc2.39)","",1,0,v5.0,1,False,Latency (ms),"fp32"
GATEOverflow,available,open,"edge","phoenix_Amd_Am5",phoenix_Amd_Am5-ctuning_cpp_tflite-cpu-tflite_vmaster-default_config,mobilenet-v1-precision_uint8-1.0-192,resnet,Offline,192.391,acc: 70.022,1,"AMD Ryzen 9 7950X 16-Core Processor",1,16,"N/A","0",open/GATEOverflow/results/phoenix_Amd_Am5-ctuning_cpp_tflite-cpu-tflite_vmaster-default_config/mobilenet-v1-precision_uint8-1.0-192/offline,"tflite vmaster","Ubuntu 24.04 (linux-6.8.0-52-generic-glibc2.39)","",1,0,v5.0,1,False,Samples/s,"uint8"
GATEOverflow,available,open,"edge","phoenix_Amd_Am5",phoenix_Amd_Am5-ctuning_cpp_tflite-cpu-tflite_vmaster-default_config,mobilenet-v1-precision_uint8-1.0-192,resnet,SingleStream,5.284988,acc: 70.022,1,"AMD Ryzen 9 7950X 16-Core Processor",1,16,"N/A","0",open/GATEOverflow/results/phoenix_Amd_Am5-ctuning_cpp_tflite-cpu-tflite_vmaster-default_config/mobilenet-v1-precision_uint8-1.0-192/singlestream,"tflite vmaster","Ubuntu 24.04 (linux-6.8.0-52-generic-glibc2.39)","",1,0,v5.0,0,False,Latency (ms),"uint8"
GATEOverflow,available,open,"edge","phoenix_Amd_Am5",phoenix_Amd_Am5-ctuning_cpp_tflite-cpu-tflite_vmaster-default_config,mobilenet-v1-precision_uint8-1.0-192,resnet,MultiStream,42.39676,acc: 70.022,1,"AMD Ryzen 9 7950X 16-Core Processor",1,16,"N/A","0",open/GATEOverflow/results/phoenix_Amd_Am5-ctuning_cpp_tflite-cpu-tflite_vmaster-default_config/mobilenet-v1-precision_uint8-1.0-192/multistream,"tflite vmaster","Ubuntu 24.04 (linux-6.8.0-52-generic-glibc2.39)","",1,0,v5.0,1,False,Latency (ms),"uint8"
GATEOverflow,available,open,"edge","phoenix_Amd_Am5",phoenix_Amd_Am5-ctuning_cpp_tflite-cpu-tflite_vmaster-default_config,mobilenet-v1-precision_uint8-0.25-192,resnet,Offline,1529.05,acc: 48.074,1,"AMD Ryzen 9 7950X 16-Core Processor",1,16,"N/A","0",open/GATEOverflow/results/phoenix_Amd_Am5-ctuning_cpp_tflite-cpu-tflite_vmaster-default_config/mobilenet-v1-precision_uint8-0.25-192/offline,"tflite vmaster","Ubuntu 24.04 (linux-6.8.0-52-generic-glibc2.39)","",1,0,v5.0,1,False,Samples/s,"uint8"
GATEOverflow,available,open,"edge","phoenix_Amd_Am5",phoenix_Amd_Am5-ctuning_cpp_tflite-cpu-tflite_vmaster-default_config,mobilenet-v1-precision_uint8-0.25-192,resnet,SingleStream,0.659339,acc: 48.074,1,"AMD Ryzen 9 7950X 16-Core Processor",1,16,"N/A","0",open/GATEOverflow/results/phoenix_Amd_Am5-ctuning_cpp_tflite-cpu-tflite_vmaster-default_config/mobilenet-v1-precision_uint8-0.25-192/singlestream,"tflite vmaster","Ubuntu 24.04 (linux-6.8.0-52-generic-glibc2.39)","",1,0,v5.0,0,False,Latency (ms),"uint8"
GATEOverflow,available,open,"edge","phoenix_Amd_Am5",phoenix_Amd_Am5-ctuning_cpp_tflite-cpu-tflite_vmaster-default_config,mobilenet-v1-precision_uint8-0.25-192,resnet,MultiStream,5.307904,acc: 48.074,1,"AMD Ryzen 9 7950X 16-Core Processor",1,16,"N/A","0",open/GATEOverflow/results/phoenix_Amd_Am5-ctuning_cpp_tflite-cpu-tflite_vmaster-default_config/mobilenet-v1-precision_uint8-0.25-192/multistream,"tflite vmaster","Ubuntu 24.04 (linux-6.8.0-52-generic-glibc2.39)","",1,0,v5.0,1,False,Latency (ms),"uint8"
GATEOverflow,available,open,"edge","phoenix_Amd_Am5",phoenix_Amd_Am5-ctuning_cpp_tflite-cpu-tflite_vmaster-default_config,efficientnet-fp32-lite2,resnet,Offline,74.4858,acc: 77.542,1,"AMD Ryzen 9 7950X 16-Core Processor",1,16,"N/A","0",open/GATEOverflow/results/phoenix_Amd_Am5-ctuning_cpp_tflite-cpu-tflite_vmaster-default_config/efficientnet-fp32-lite2/offline,"tflite vmaster","Ubuntu 24.04 (linux-6.8.0-52-generic-glibc2.39)","",1,0,v5.0,1,False,Samples/s,"fp32"
GATEOverflow,available,open,"edge","phoenix_Amd_Am5",phoenix_Amd_Am5-ctuning_cpp_tflite-cpu-tflite_vmaster-default_config,efficientnet-fp32-lite2,resnet,SingleStream,13.435399,acc: 77.542,1,"AMD Ryzen 9 7950X 16-Core Processor",1,16,"N/A","0",open/GATEOverflow/results/phoenix_Amd_Am5-ctuning_cpp_tflite-cpu-tflite_vmaster-default_config/efficientnet-fp32-lite2/singlestream,"tflite vmaster","Ubuntu 24.04 (linux-6.8.0-52-generic-glibc2.39)","",1,0,v5.0,0,False,Latency (ms),"fp32"
GATEOverflow,available,open,"edge","phoenix_Amd_Am5",phoenix_Amd_Am5-ctuning_cpp_tflite-cpu-tflite_vmaster-default_config,efficientnet-fp32-lite2,resnet,MultiStream,107.768048,acc: 77.542,1,"AMD Ryzen 9 7950X 16-Core Processor",1,16,"N/A","0",open/GATEOverflow/results/phoenix_Amd_Am5-ctuning_cpp_tflite-cpu-tflite_vmaster-default_config/efficientnet-fp32-lite2/multistream,"tflite vmaster","Ubuntu 24.04 (linux-6.8.0-52-generic-glibc2.39)","",1,0,v5.0,1,False,Latency (ms),"fp32"
GATEOverflow,available,open,"edge","phoenix_Amd_Am5",phoenix_Amd_Am5-ctuning_cpp_tflite-cpu-tflite_vmaster-default_config,mobilenet-v1-precision_uint8-0.5-192,resnet,Offline,618.583,acc: 61.484,1,"AMD Ryzen 9 7950X 16-Core Processor",1,16,"N/A","0",open/GATEOverflow/results/phoenix_Amd_Am5-ctuning_cpp_tflite-cpu-tflite_vmaster-default_config/mobilenet-v1-precision_uint8-0.5-192/offline,"tflite vmaster","Ubuntu 24.04 (linux-6.8.0-52-generic-glibc2.39)","",1,0,v5.0,1,False,Samples/s,"uint8"
GATEOverflow,available,open,"edge","phoenix_Amd_Am5",phoenix_Amd_Am5-ctuning_cpp_tflite-cpu-tflite_vmaster-default_config,mobilenet-v1-precision_uint8-0.5-192,resnet,SingleStream,1.644938,acc: 61.484,1,"AMD Ryzen 9 7950X 16-Core Processor",1,16,"N/A","0",open/GATEOverflow/results/phoenix_Amd_Am5-ctuning_cpp_tflite-cpu-tflite_vmaster-default_config/mobilenet-v1-precision_uint8-0.5-192/singlestream,"tflite vmaster","Ubuntu 24.04 (linux-6.8.0-52-generic-glibc2.39)","",1,0,v5.0,0,False,Latency (ms),"uint8"
GATEOverflow,available,open,"edge","phoenix_Amd_Am5",phoenix_Amd_Am5-ctuning_cpp_tflite-cpu-tflite_vmaster-default_config,mobilenet-v1-precision_uint8-0.5-192,resnet,MultiStream,13.206072,acc: 61.484,1,"AMD Ryzen 9 7950X 16-Core Processor",1,16,"N/A","0",open/GATEOverflow/results/phoenix_Amd_Am5-ctuning_cpp_tflite-cpu-tflite_vmaster-default_config/mobilenet-v1-precision_uint8-0.5-192/multistream,"tflite vmaster","Ubuntu 24.04 (linux-6.8.0-52-generic-glibc2.39)","",1,0,v5.0,1,False,Latency (ms),"uint8"
